gameId,trialNum,repNum,tangram,condition,partial_length,partial,text
MDLyuv29jevaGLSeT,41,3,H,6_thin,11,"Guy has no arms and is sat on his behind, small","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,12,"Guy has no arms and is sat on his behind, small legs","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,13,"Guy has no arms and is sat on his behind, small legs on","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,14,"Guy has no arms and is sat on his behind, small legs on right","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,15,"Guy has no arms and is sat on his behind, small legs on right No","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,16,"Guy has no arms and is sat on his behind, small legs on right No arms","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,17,"Guy has no arms and is sat on his behind, small legs on right No arms small","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,18,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,19,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,20,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,21,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,22,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,23,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,41,3,H,6_thin,24,"Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man","Guy has no arms and is sat on his behind, small legs on right No arms small stumps for legs on left Banana man"
MDLyuv29jevaGLSeT,42,3,I,6_thin,1,Guy,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,2,Guy balancing,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,3,Guy balancing on,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,4,Guy balancing on one,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,5,Guy balancing on one leg,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,6,Guy balancing on one leg like,"Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,7,"Guy balancing on one leg like ballerina,","Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,8,"Guy balancing on one leg like ballerina, arms","Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,9,"Guy balancing on one leg like ballerina, arms extended","Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,10,"Guy balancing on one leg like ballerina, arms extended to","Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,42,3,I,6_thin,11,"Guy balancing on one leg like ballerina, arms extended to left","Guy balancing on one leg like ballerina, arms extended to left"
MDLyuv29jevaGLSeT,43,3,L,6_thin,1,Guy,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,2,Guy squatting,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,3,Guy squatting with,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,4,Guy squatting with arms,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,5,Guy squatting with arms out,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,6,Guy squatting with arms out to,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,7,Guy squatting with arms out to the,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,8,Guy squatting with arms out to the left,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,43,3,L,6_thin,9,Guy squatting with arms out to the left Right,Guy squatting with arms out to the left Right
MDLyuv29jevaGLSeT,44,3,C,6_thin,1,Guy,"Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,2,Guy has,"Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,3,Guy has no,"Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,4,"Guy has no legs,","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,5,"Guy has no legs, looks","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,6,"Guy has no legs, looks to","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,7,"Guy has no legs, looks to by","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,8,"Guy has no legs, looks to by flying","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,9,"Guy has no legs, looks to by flying with","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,10,"Guy has no legs, looks to by flying with arms","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,11,"Guy has no legs, looks to by flying with arms in","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,12,"Guy has no legs, looks to by flying with arms in the","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,44,3,C,6_thin,13,"Guy has no legs, looks to by flying with arms in the air","Guy has no legs, looks to by flying with arms in the air"
MDLyuv29jevaGLSeT,45,3,B,6_thin,1,Guy,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,2,Guy that,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,3,Guy that likes,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,4,Guy that likes to,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,5,Guy that likes to eat,"Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,6,"Guy that likes to eat triangles,","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,7,"Guy that likes to eat triangles, kneeling","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,8,"Guy that likes to eat triangles, kneeling facing","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,9,"Guy that likes to eat triangles, kneeling facing the","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,10,"Guy that likes to eat triangles, kneeling facing the the","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,45,3,B,6_thin,11,"Guy that likes to eat triangles, kneeling facing the the right","Guy that likes to eat triangles, kneeling facing the the right"
MDLyuv29jevaGLSeT,46,3,E,6_thin,1,Bunny,Bunny boy
MDLyuv29jevaGLSeT,46,3,E,6_thin,2,Bunny boy,Bunny boy
MDLyuv29jevaGLSeT,47,3,F,6_thin,1,Person,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,2,Person is,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,3,Person is sat,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,4,Person is sat facing,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,5,Person is sat facing left,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,6,Person is sat facing left with,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,7,Person is sat facing left with their,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,8,Person is sat facing left with their legs,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,9,Person is sat facing left with their legs out,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,10,Person is sat facing left with their legs out in,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,11,Person is sat facing left with their legs out in front,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,12,Person is sat facing left with their legs out in front of,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,13,Person is sat facing left with their legs out in front of them,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,14,Person is sat facing left with their legs out in front of them Looks,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,47,3,F,6_thin,15,Person is sat facing left with their legs out in front of them Looks depressed,Person is sat facing left with their legs out in front of them Looks depressed
MDLyuv29jevaGLSeT,48,4,F,6_thin,1,sitting,sitting facing left
MDLyuv29jevaGLSeT,48,4,F,6_thin,2,sitting facing,sitting facing left
MDLyuv29jevaGLSeT,48,4,F,6_thin,3,sitting facing left,sitting facing left
MDLyuv29jevaGLSeT,49,4,E,6_thin,1,bunny,bunny
MDLyuv29jevaGLSeT,50,4,G,6_thin,1,lying,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,2,lying down,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,3,lying down head,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,4,lying down head leaning,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,5,lying down head leaning to,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,6,lying down head leaning to the,lying down head leaning to the left
MDLyuv29jevaGLSeT,50,4,G,6_thin,7,lying down head leaning to the left,lying down head leaning to the left
MDLyuv29jevaGLSeT,51,4,H,6_thin,1,banana,banana
MDLyuv29jevaGLSeT,52,4,A,6_thin,1,penguin,penguin
MDLyuv29jevaGLSeT,53,4,I,6_thin,1,on,on one leg
MDLyuv29jevaGLSeT,53,4,I,6_thin,2,on one,on one leg
MDLyuv29jevaGLSeT,53,4,I,6_thin,3,on one leg,on one leg
MDLyuv29jevaGLSeT,54,4,K,6_thin,1,kneeling,kneeling facing right praying
MDLyuv29jevaGLSeT,54,4,K,6_thin,2,kneeling facing,kneeling facing right praying
MDLyuv29jevaGLSeT,54,4,K,6_thin,3,kneeling facing right,kneeling facing right praying
MDLyuv29jevaGLSeT,54,4,K,6_thin,4,kneeling facing right praying,kneeling facing right praying
MDLyuv29jevaGLSeT,55,4,J,6_thin,1,left,left side straight facing right
MDLyuv29jevaGLSeT,55,4,J,6_thin,2,left side,left side straight facing right
MDLyuv29jevaGLSeT,55,4,J,6_thin,3,left side straight,left side straight facing right
MDLyuv29jevaGLSeT,55,4,J,6_thin,4,left side straight facing,left side straight facing right
MDLyuv29jevaGLSeT,55,4,J,6_thin,5,left side straight facing right,left side straight facing right
MDLyuv29jevaGLSeT,56,4,B,6_thin,1,triangle,triangle on chin
MDLyuv29jevaGLSeT,56,4,B,6_thin,2,triangle on,triangle on chin
MDLyuv29jevaGLSeT,56,4,B,6_thin,3,triangle on chin,triangle on chin
MDLyuv29jevaGLSeT,57,4,L,6_thin,1,squatting,squatting facing right arms in front
MDLyuv29jevaGLSeT,57,4,L,6_thin,2,squatting facing,squatting facing right arms in front
MDLyuv29jevaGLSeT,57,4,L,6_thin,3,squatting facing right,squatting facing right arms in front
MDLyuv29jevaGLSeT,57,4,L,6_thin,4,squatting facing right arms,squatting facing right arms in front
MDLyuv29jevaGLSeT,57,4,L,6_thin,5,squatting facing right arms in,squatting facing right arms in front
MDLyuv29jevaGLSeT,57,4,L,6_thin,6,squatting facing right arms in front,squatting facing right arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,1,facing,facing left arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,2,facing left,facing left arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,3,facing left arms,facing left arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,4,facing left arms in,facing left arms in front
MDLyuv29jevaGLSeT,58,4,D,6_thin,5,facing left arms in front,facing left arms in front
MDLyuv29jevaGLSeT,59,4,C,6_thin,1,arms,arms up flying facing left
MDLyuv29jevaGLSeT,59,4,C,6_thin,2,arms up,arms up flying facing left
MDLyuv29jevaGLSeT,59,4,C,6_thin,3,arms up flying,arms up flying facing left
MDLyuv29jevaGLSeT,59,4,C,6_thin,4,arms up flying facing,arms up flying facing left
MDLyuv29jevaGLSeT,59,4,C,6_thin,5,arms up flying facing left,arms up flying facing left
